addresses,numberOfPositions,availableMargins,totalRequiredMargins,marginLevels
aR4GpkTQx6663mtV9BWJZ4CyB9XpjbdNpU3ryUG7zip,1.0,5027490265047626.0,533972484329069.2,9415260921851834.0
JCraTai5fp7DVjJhvDqELmGh1VfHRnF5FE3BwEJLZYha,1.0,5546343794854013.0,589058352246389.1,9415610140664144.0
CLkVaiGsccUB5pcR4KBitVwf6vSwQwYZJ57AJMB4pNKN,1.0,3.731526082409767e16,3962627343183001.0,9416797895035972.0
D7ZqURpUrXDvz9JLqmDan6Hi5aSAoZid5gQiR9eZEEys,1.0,5.4205801997090456e16,5755858418500533.0,9417500927900116.0
DeEzLKGuoTbfZqRbTHPXGHcE64S44G4bHCcg687DQXof,1.0,1.036461551692686e17,1.1004631089292848e16,9418412514537902.0
Fv8vpTyv4XpV31gvCS3i6hivJzsUNto96wEKo8Xxwgzk,2.0,5.398297997932977e16,5731616664990280.0,9418456106645666.0
EzgcDf2YPvnRoiKbEEmhsnZWeuUqKGZTQES9g2KTsv9X,1.0,5029815476178493.0,533963711545489.9,9419770234236206.0
APjSTE2W4P2cPdhst72yLJhDcnR63hFZPuZzkosDiJPn,1.0,5029815543022438.0,533963711545489.9,9419770359420642.0
9xyjffu4HG47aV994LjaoFuGzur6XiVGDn5K1dpugquo,1.0,5029815567830793.0,533963711545489.9,9419770405881392.0
BRJvjHHRgNebRZUQtqnRYiNEu4u4kzdQMfJA6NNdYjcc,1.0,5029815772085838.0,533963711545489.9,9419770788407472.0
25AB4Nq91rAnqLmhH189D5XYrxb9yrDcuURCxtynZ7o4,1.0,5029815825014037.0,533963711545489.9,9419770887530684.0
Bq2zMjV7qYcBc2BsYEsGdCw4rk2h2czzxPc2tzKxVJwz,5.0,1.4033305420123448e18,1.4897700230652566e17,9419779699452810.0
Anx9AHZWNzYLBK2JHiLLuxfoJdLzig9tQrWWtTR4PkA9,1.0,5533589950041073.0,587435281405089.9,9419914201961530.0
6DAvracHsraBEE7tBjkZLbV1NAuVuqQS28AXchbweNQW,1.0,5515057145562969.0,585453022933915.0,9420153162631292.0
41CVnzHxgsbuh1f4kKeGv4eL4b4kXjkvUVA1dZWg4cyA,1.0,1.662893308164113e17,1.7649880856434066e16,9421555429695288.0
ARMpmAidnaKL6y3C5aZb4Tgt3t5vMX9veD3VXFJHf5rh,1.0,2.8582925389634184e16,3033682042554398.5,9421859307828780.0
CUQMra23qBycfok98xKK9HswS14YDaWZUK6jR7JUoKVG,1.0,1.734993337598171e17,1.8408139195434708e16,9425142428456084.0
GHU4MDr3PSUryJtxcbcYkzVnxXp8kMzUf53XotT4N56H,3.0,2.135976637361411e18,2.2655215922515686e17,9428189272910834.0
6JAUmV9mVQiQcCWo1du3P1sjvMqu36V9noaXhy4ib5Ss,1.0,5011940675405383.0,531589681872376.56,9428212861002528.0
8kqwCcoHtiongL6hSBVwnFk54pp6p2dhqjgYf4cHAZAh,1.0,1.0704001835165061e17,1.1352031249110486e16,9429151136281270.0
EHDZ9ULySajvFTiDaJfMfkMFFJkypNGyMcb8z3RrEtFP,1.0,5043297036201710.0,534639056094108.25,9433087573224316.0
C6NuonsSqkuWx2AitJzCw5DT9Tsy83JZghm2B9TR67ad,1.0,5036176816985894.0,533863090727083.6,9433461320817250.0
31x12mdW2a2YUEpn2osyNXVKVLcVTGRgkZQf8QeEJarH,1.0,1.8812177758470024e16,1994103663619570.5,9433901607864934.0
2cbiyDxTP16CjWr3eeyFX7ZwAF7XEoem9QnYNu4Tzx6a,1.0,7987976899715719.0,846702718704289.0,9434216665726240.0
8Vbwvvooa4E2tKhwdGLB8ov3Rbi1xYk94RHcniCbe1ne,1.0,4.10069173572473e16,4346425087225727.5,9434631112766178.0
77VWbDdWXYWu794ypSB55J3Djnam6yydWZ6UAN28fJsS,1.0,5539109108263410.0,587033796361815.9,9435758456484850.0
B43GT3TsLphZmZnKkjJaXbmktCfuCjZjyuH6EyLKDxED,1.0,1.1222571831464331e17,1.189332088123252e16,9436028795938214.0
Hh14HFAwaT5jWsAS816MshDKWKZ53FcCf4681DE4wEWB,1.0,2.0447633280501524e16,2166636497845607.5,9437500614816378.0
Dea28bQKFMzZuorvVzgQKtERLJNmandwthfcjQkwNRet,1.0,5554585806285841.0,588532340979403.1,9438029857530352.0
81ChC2GpcG2y7TCf5vU1SSbypuZPZeQn4jwuAAQt4GWZ,1.0,4.6254554483652064e17,4.9007726272235736e16,9438216787840774.0
924ptZmDAcAy3cYBZJyPMJ7BnWqsqJ1sjHPYt6MpTyMX,1.0,3.637329289242019e16,3853764629533649.0,9438379452048110.0
J18CZkTq6MhVBN6sGWFgthx5in2unxtAesHtQhJ81kzf,2.0,1.7285420191692332e16,1831048814116990.5,9440174428134018.0
HoBSkouTXWqWZFTCfNBKsaUNbkEwsAbZf8Q3CzFqKeeU,1.0,9816568501083624.0,1039672611509829.9,9441980477708112.0
6hboN9qCu8fm1qQsXmvJMVonB137uH6MzUtVfhfi27p9,1.0,5311069653072266.0,562450096728926.75,9442739336272068.0
BwfuGkQcBoNAtLicc4P83b22iiy3bBYayLnawx5xgrqv,1.0,5023831074554954.0,531930515439639.9,9444525043656810.0
92w3tE2EehzySWbS6zhsThKAyaQ2djjkLHbxnQKZuAJP,1.0,1.0278353449522702e16,1088154884332250.9,9445671381450482.0
5txsP6HhSynpUo7MXbD2wGpNajWLBisq1oEQrwhRVYmx,1.0,9481257244456614.0,1003702813686775.0,9446279431687858.0
CJf93VeuSLxiaYNjebf1en7cG7vEmWyybr8bsSA3rqEc,1.0,5059952779737022.0,535477098734186.75,9449428914323758.0
4S3d5kkvafQ1sqMvApiniPrqMvCadnfKyWTkki6yrzYx,1.0,2.758875753939511e16,2918958127205832.0,9451577013817736.0
D9uNBdUmrGy5RHWn8PaHPQJzVs16ZgabJMk1TeXxetAe,1.0,3.308159446098474e17,3.499352558958347e16,9453632894546682.0
AFTrMWTMDv2SkkPRvXgZRtJyRKcuPbnwmZuAPCvgmnep,3.0,1.5761073738823464e16,1667106929728546.2,9454146856308628.0
F5ckMKSddMFE8tzN3af4BmYEuchiUYZKQMwYdxMFJ7yH,1.0,1.9930888819514368e17,2.107814776418205e16,9455711688947732.0
29nsa4YTsqHByJgdzbZH8ykiwPJFX2tmNfFicnj43hx2,1.0,1113926500685679.1,117801955660735.31,9455925365905984.0
4Fr193Ruyhn3N32HAqBfjT8DYXCPPNbL7Bg4Lw4SWHAq,1.0,9.288638782702734e16,9822603753684880.0,9456391620417518.0
H874mPnazHeBMrJXK3xnKgLaA5sYJQN3HPNvezJKzHEz,2.0,2.5098390719185284e16,2653854522779601.0,9457334795012676.0
BTxLekFUbcxEVsGwr2f1qZKYEhDSFfF8fuiS9rjk3sf2,1.0,1.874861950613544e17,1.9822846332283572e16,9458086488619628.0
6UqyKkH7EYsBHk4oAcoDBSG9KdGqpVKRzn6FEh67sZcB,1.0,2.0036185500149308e16,2118095063880941.0,9459530802851420.0
ErvG5pVEHASDsxUZoCTqpo3MDMUfKUA1yu9bn3BsdiVb,1.0,1.0405580547899622e16,1099655631335655.4,9462581058454524.0
5Q4CPPySc4CMqyBGcsBskwknPhTsdgP7vGfpWWj126en,1.0,2.3935750379621734e17,2.5282276761327268e16,9467403037148446.0
Bt371Au1Gh614CxXoCh9paDqZCgXnjRQdAtLiAVUAn7B,1.0,7.327568563158758e16,7738343863762922.0,9469168974865874.0
2YPR1FEehUjaZ3C7SjCkCvLd8ZiQTmyPgoJuL5MmazR2,1.0,7.511693256004187e17,7.930942437315173e16,9471375331967594.0
A63RJ3fuiXMLNuCT3mv8HsqRPPEe2D346tfPmzJxLUXK,1.0,5.998909147822181e17,6.333682439373227e16,9471439727590486.0
FugBkzqZkKbk7mEgv7bcYxhqCtRTVZhuYXk4E35Uqm6G,1.0,5.246679195254603e16,5539157190238606.0,9471981052461514.0
HnsN9Mw7PWKpudzZZ78JqVhUa4T3ocbmpV4m86YvpJ6p,7.0,6.533403036100599e17,6.895178480285613e16,9475321131687330.0
ChrxURgaLhAMCbBPtWqxu9AYtwuNgGx376yQqkBuQ8tQ,1.0,5530807530002775.0,583698638643047.9,9475450453097694.0
C46VpMTrqeF2wUMVeCz4pkmmLpcbo7c1gKunzmHoYL8M,1.0,9882688866460630.0,1042760387432344.1,9477430275996012.0
CCubeZVe6aiJhYNNZBP9KCarGNxX2UhySVmKZ9ZYC1m4,1.0,2.187687971654874e16,2307733035671957.0,9479813903248436.0
AN358eQMBfBZPWpUUqUiAtzSZ32SGb91wD1ByXqwnZ8c,2.0,1.0595444411792602e16,1117578907374389.1,9480712584926342.0
Gtf45RPjZWgdSrWaDFUy2wUe4gRAFEZ2bJdzLD87S8Zz,1.0,5.354622622761655e16,5647534068262912.0,9481346297409144.0
AMzwXSxPeAK7kq8Gp647dAGZBkZ3uEZjRg7PnNU83uhv,2.0,2.412995510764639e17,2.544804563537528e16,9482046461793272.0
3UyYv8aG4Jyn3vhj87KDS1eiVKcZy9qhv9BmfLpMey3r,1.0,5698452706700924.0,600915711110316.8,9482948442422728.0
53nmuCiMapvc7eH2xj27eaRCYqXfeMbwkWvhX9pPbJoR,3.0,2.020798766881607e17,2.13048092811781e16,9485176516773128.0
44iAeRrpDziBQ4ZFgNeLx9wsNNB6yhaXHJTAJsebyJc8,1.0,1.0468446672704515e17,1.1035037998858022e16,9486552446659320.0
AAbCMWa2Y9S7n8pv9PNjG8vRLgYN2xZVyooEuv7QXuRA,5.0,1.2528988515953551e18,1.3205712009460302e17,9487552437140866.0
6G6D94GNwrbDNaJR7JRr6CnvZzn9QkcEL3Y5H3uhP41E,1.0,5064974388191648.0,533744786567755.56,9489506062929350.0
Agdg9L2cwnu9KfHGyqEb4Kk8pBZMBkH8ezLM2myAXih2,1.0,4.7526696192672024e16,5007996448636626.0,9490161720384340.0
42iuBAmJZqjk959fpaFtmWT43LUHrtTE5iZ2SjSXBTcY,1.0,9.879097166190362e16,1.0409417713875794e16,9490537739706120.0
J3Wczm1ZZSHpaDh2WX5d6jGwYzQHzGaK3B58iW4aWaHJ,1.0,5175437332033150.0,545325644651071.2,9490544563230056.0
ERmavijn7Wb275WafLVTiByDLMDWSoSYcMmjnXC8MPXF,1.0,9.424614408769371e16,9930316408273508.0,9490749359121320.0
GRFes5DFfGwJ5YGZNWsPXUBuUfaMfeooHJ5fgAxaDQQ8,1.0,2.0409595283516298e17,2.1502942065043936e16,9491536191549794.0
3LfPFbeJYxBeLYgpkJf1Kb4mSpTkrg4jyRFVEG16SFjX,1.0,5646227247633546.0,594672679462094.1,9494680759070336.0
HNa6GVh2M1NqXqquma1YAY1d9DtkCvyWCrS5ZJzxMozY,1.0,2.5001241202689325e17,2.6331398868251796e16,9494839726435398.0
CR4LJES5cmdEeKGgehRABhqzo8ucULiGFZJJXzxNFo1H,1.0,5064008808088564.0,533214444449989.0,9497133584428854.0
J4ydCTvgYbuDCyKrVs7C7Amm4PSCepUJ5sUyzgDb6qFz,1.0,2.41752428118838e16,2545360370315776.5,9497768211455506.0
7EF4Hhi2YtrfmJ9LuLx8dtuLBNdC4SD6seggfeVYpSdU,1.0,9377263347139078.0,987193030200598.8,9498915673294014.0
26fpL5C9GotpbDzSN6VNoRJ5vh8vE9BU5mJmrupZ19UK,1.0,1067923341174684.1,112417892929729.27,9499585104679260.0
FLvwddrLXadiUG8nku978KNrmLetdDZveUTyAnJTnzmG,1.0,3.709413864900903e17,3.9047181938624376e16,9499824777960878.0
7YrsxvKuRPSQajaX8HKtPEKDeDbJGPUFe9rFPnAwMMRy,1.0,5.2076510463337064e16,5481455242565009.0,9500489953643812.0
2faVmpv95je51mmAL9aGFjtVFEyLPZZHCFT9vxvsC6yn,1.0,5005284957324381.0,526808135410670.4,9501153495707766.0
8VyxK9WiougM89eNwgGrxUTr3BLHr4H2iCjTpMKpFkAB,1.0,5935347975903918.0,624675765014186.5,9501485904081978.0
EZXTQZRMoKVJECTHP5hiD3gVfsSQsugvAu9JSi4TjyJS,1.0,5185050214035404.0,545620871210895.0,9503027628925256.0
Eqn18yMqngiHfMRQ3pV9jE5dtu8voER3XSFsPBvcuQTF,1.0,3.1360876908186892e16,3299909343506185.0,9503557111319204.0
9VRd1koEcuW3K2F3YaPyWHY2hmd6VKypSq4LPVWwbabE,1.0,9759397362486942.0,1026912533043146.6,9503630590198370.0
24pwV1c5eR3xU4v9TFwUQUuG7TkjGKCqPZZaDZ4dVqgy,1.0,1.7176371385783091e19,1.8073451887611226e18,9503647389880704.0
6YPSBSCDkBiZksvtmm1ThgMdhF3Ko4LLZVRoRHgEAB8S,1.0,8.503531229489906e16,8947634628882543.0,9503663909164224.0
2wvPFngbeM4cJr9twjsDmXE5xhEMGNCrmGNKCX5dLe33,1.0,1.0165148447698026e17,1.06957862690606e16,9503881427681912.0
B1HQ6K4teuvof7zyRdqAoDvHCuTTUFcpXqf926taxMSB,1.0,1.0286123443164205e17,1.0821605873405906e16,9505172858348456.0
BpZCwGbqmXzpebmEPNfBcfiTmSuy8ZaEF1EUNnpQdXqR,1.0,6856865247455350.0,721082746949713.2,9509123989529502.0
89opSeL8psfgJyFx8KBGVRpxR7yXUCp14K8WqZTuaea6,1.0,1.4502799781685998e16,1524977384430789.8,9510173678476738.0
HnSr6hdfS9jMNxPZMF5DtC3xXEahKKH7Z3tYQGDWFSVV,1.0,1.9426041133104995e17,2.0425287951125256e16,9510779568732978.0
C4jrwTze1uJnfCJQzhKsGtRZeQhdBgKdxGVZZvbvV28X,3.0,2.0207139675060723e17,2.1243873904589784e16,9511984379974562.0
917TiwJnfxBts6MmKP72pVBNNCx9tAF7eL3EaX92xsXV,1.0,9.632957673833523e16,1.012593944648333e16,9513149594410208.0
2toZMaZsxs4WPL1t6WxwEeSNMKi7DN6Jy1N6ci9ab7vu,1.0,9582677746258130.0,1007277565254330.5,9513443043714144.0
BdnnByA7HQx86BNCAQfoG6gqrTcr2qxyaWV5RKKsvd4,1.0,9391640694223776.0,987193030200598.8,9513479539371732.0
9HfM9D8QEexa9d4zhj8zSTQRtRF2ya9EUkA9T7t23Gve,1.0,5681883423823352.0,597210771317813.8,9514033732656274.0
FhLUmzN6AcpK2Ea7NnHa3daRQS9JpFo9yZCTdFkrbEWy,1.0,2.5108155539158744e16,2638411264943816.0,9516391880510492.0
B3Ec8VN8zPGDEHQgsJXmFRT784AbXrQDNFXJ2PQv6P6P,1.0,5387787946700308.0,566151300239081.1,9516516069865226.0
Bio3b9LhNuYpogNM9GDwSd8ogAfpXKuWtVWD5ksQ3RNo,1.0,5318114698802275.0,558799184481470.3,9517040909315470.0
6A2uKzFCxnvBVc967H1CD1aQEHGqUjy69QtkmezgS1uw,1.0,9.71734204451649e16,1.0209472612909418e16,9517966708906540.0
E4fS1kbY9YTWRsixiaSVRek2Z9fskJqtcKfAbLxfwXG9,1.0,2.3254247242968516e16,2442979717682937.0,9518804873674590.0
J6eUdJoM4Yq4PokKAanmUYUi1c7ZJGVQj8Mk5RMHVCbJ,1.0,7768980051883528.0,816137121240842.0,9519209272176828.0
7mtUpuhRpzkKmZuVqvfabYca7eTPs5FYGaPdvYrRGknE,2.0,1.0692615281234163e17,1.1232509010619916e16,9519347165557308.0
BeUqeYhwSS8okxcQoYSgeNvMsqBeZCeKzquDYXLqhKJb,1.0,5000389820057118.0,525264904396698.9,9519748565346076.0
7g6QVqvCcJM6LyhS4Mxx7NbtvZKemDrF9oh8zde7KUV5,1.0,4.092459217077868e17,4.298135921772032e16,9521474638220916.0
4Kc8qaNxpucwPspnZcaYMMERTwkaZinzesZcAfi2sBxX,1.0,2.8191543900499168e17,2.960310182401959e16,9523172290555342.0
7svsJg6DDk4ZUf2YgHosXm7Wvm4vRDYZAg3ecms2MfQJ,4.0,8.191070196195508e17,8.600432094291498e16,9524021707737566.0
6HnUgfmP2jwxvdyxJo2smPc85wGPfKK3PkEJLZtRiViX,1.0,1.637554606021056e17,1.7191910109381582e16,9525146395032898.0
ECMxuyTRvnjnboPUTgW4gSphAoGy6gHyqH7nrggfJYfk,3.0,2.8769792759248776e16,3020147711414578.0,9525955518835722.0
29eVL8enH3aEcSnLkb3yN8e7idT2WVwbyeSoomZcv6Uj,1.0,4.653333867060352e16,4884705652251321.0,9526334232474516.0
Gf7d6mPzqZfpkYM8frXGZ7zXHV5QsSEvnUcWjEbHzhT8,3.0,1.0959056431196344e16,1150176098842449.2,9528155247031884.0
Bot3HbsLTZ9XVrubkZGmfiqPN1xU95ce1DrG8C8Gr2V4,1.0,9.328845530240115e16,9789759450939714.0,9529187695561452.0
7Xd8sNwASMeuX3CLLJh9FzU3q9RxJD2Pg7CR4evEpEyA,1.0,3.484137325763209e16,3655395819911535.5,9531491245857824.0
4E8oiNfJMfYKmHKNnR5EkZuwPX2rEyBBny1bvWoi3L8c,1.0,1.0307970731828392e18,1.0810038503515763e17,9535554131907964.0
FgErv9KDx4sSXquVwZUqnde6E6u531RPydgjh1baUjNx,1.0,9850308593985460.0,1032985839185900.8,9535763434810024.0
9biEcXDc6DYgyYQCu2mXbs8Hje36XQZLz2xJHiz37c97,5.0,5.3879743247613656e16,5649063891108863.0,9537817997140324.0
GjXhoKjgrdZNns6bg6tQGaD54eq99B3jV1DsyExgszbx,1.0,4.39645089624556e16,4608009433956669.0,9540889529973348.0
GjYUzFttGa1MTraEcocKDm1HH8WHB26d8BLFUmxBKpTw,2.0,6.429823100365326e17,6.739029945175214e16,9541170098181172.0
4XJ2iVHDJUR8F4SC1GL9aJHe3uYrvTC4859gLoa2CdkW,1.0,3.0833099714546376e16,3231192297714115.0,9542328921853100.0
3HjyRGHgLQr8ymViB2Z8HXC8aXrbWYTbPv8wagcY9oQz,1.0,5712855013128685.0,598677952307152.6,9542450980719758.0
9ufVvuEu6AH2TjLjKNMZ4HRGF9efWNQ1a93SUyUVVGPP,1.0,1.0294788309754698e16,1078827974156934.2,9542567078685284.0
FozzQSbVGwUnQFdEVpQ1HnRahWrfwVdm3g1Zn4RnhSBB,1.0,5624743641802528.0,589434063103358.1,9542617221998282.0
4GAcXdQGQSutZ1zufuLCGJCinq3g2292NWYHaMmh6b3c,3.0,1.6352829911351984e16,1713588029126903.5,9543034634575484.0
FmZNerQHrrbwe1S1D25kP5TW4TE8kmSSPWQLcCCtou22,1.0,1.3737445468137496e17,1.4392696682949722e16,9544733534481784.0
Gv4d7sxUoTtpuvkVuomaorXbB3pBJZ9mzPLTkBUZFm8Q,1.0,1.012023433989145e17,1.0601541727201492e16,9546002459175252.0
BZ2fhSQTZyxg5UwNfe9RxWbALsWceULxX2p7dM65xtHL,1.0,5106248814044426.0,534880902068895.94,9546515484650282.0
9u2Tz7h9gMuD5NrJV43ApMHRfEzhqsQLfwmz6Kot6M5x,1.0,1.465654897251105e17,1.535275210381799e16,9546528774385794.0
DgcGx8eFotc2abBGoCgZwc4aATrxa69ynLk6qV9dNxPj,1.0,3.3672242422217932e16,3525677325425753.0,9550574063992582.0
CL7kw81G1oqFwrZ9w7Ezv8DxcHsHFnGURF5sUit3uBEe,1.0,5643694370187303.0,590876792843293.1,9551389458079582.0
242R5srogAJZ72KhNG6gyTQ1Gmq42aPYc1Ss1vvZphKL,1.0,2.551170322410935e17,2.6708814828304628e16,9551791566982358.0
9855EcJh8PnzBL8Gxp16DvpUfXQ3CAPmYq7Sa5CLHWBt,1.0,8660324255355494.0,906611056385677.2,9552414118884676.0
AYBxcuJrqhxp5pYbs5VYSurjBVP68NjXNPAZsFtA4VYH,1.0,6542968113247150.0,684808191831992.6,9554453628458300.0
7ipgdTSgzqR38E2t7gP94SPxUmvKmjRoteeFKTWatXay,1.0,4.765623932272669e17,4.9861473757523256e16,9557727786883990.0
AGpRjfCTh3AhdpZ1c7GkbtF8o3LjfhEJaR7FjiA69Y1m,1.0,9946725290243438.0,1040654156151789.0,9558146893897204.0
9Dc6K6QdjFASVPBgpTBMbL6Wds2hxTRb9aU4L9uCxMSe,3.0,6.500366002674838e17,6.799693308757334e16,9559792931106182.0
626atTAyyUApkwrdZKQXWvXwvbneJNudiNN2GitiBqPV,1.0,1.6391166400978812e16,1714155745064669.5,9562238698654788.0
3usC4qXheQXxjYYGLQCxU5VPcgEHPK9cUY75nwSJiaX8,2.0,3.565133576192419e16,3728256578361532.0,9562468411868796.0
GHo1G5oxLKNLHY6iokGXUF5VNtqhv6KVXRzoaCmX7JzX,1.0,1.2800037222489514e17,1.3385666884889626e16,9562494967612560.0
2cQpnwxjKkYDHbpS6bwBZW6xpuXy4Wuy9zP2LVvrapst,1.0,1.4730533664831e17,1.5404335609213248e16,9562589415424544.0
2aaN5aWju64AtLpmfZXa4kXRqCbWzv72uR2v5GkrnEde,1.0,6.255645283305032e16,6541186456601033.0,9563471894295494.0
Hz7ThA5gJCHVo7xhuEA6encwLZXmAKpAt88UUrgjh1Hf,1.0,2.0910872961465564e16,2186441931192882.8,9563882151700674.0
BxYcwgBqL3VtBetwPq2cj4T1QUCDJuC9v8JmFvyQPLEL,1.0,5.603885221535869e17,5.859245690646387e16,9564175181255546.0
DgT7G1hs5VAn8ubXRPiv3GcK7sF1M6XPz9VyKTQXF3cW,1.0,2.091289093004792e16,2186469344821401.5,9564685175934244.0
5wBfoXAmcwYnbgkmtuRCh7DBiXsXMxyZ84XP3ubgowYQ,6.0,7.4271321486972e17,7.765100051746674e16,9564760401286200.0
5nZENh4xL7HYN8PV52jGkuPutgGUZD6JNV9pXYXgbLJj,1.0,9889183673494896.0,1033906037155272.5,9564876611712574.0
3wz4kgzBtF4U8ZJjdCJVuDSu4tNGuZfBVypPZoXd2y1D,1.0,2.0914188816061508e16,2186496758449943.8,9565158848389074.0
AcQJh4vt63bk8qismEzuTexo2WMfk5RyjWRdVbpbfhWb,1.0,4224966147647274.0,441675183668376.3,9565776624705074.0
E6wcMfhLLQvMB9C7xvNnew5vJTidKGTS991R1yeaSp7s,2.0,6.906621201877487e16,7219068336250494.0,9567191887069338.0
3ZhLGr7PUiqPkyF1HR5fCfYkZAwV99nCV8XY2yvQQNxN,1.0,2.0920051716263936e16,2186551585707098.5,9567600349798608.0
4naPUN1qrRjUKUyrRXQhB26i77qXnwQQtYfv3NjxETNy,2.0,2.492325114939665e17,2.6045655776663748e16,9569062634901002.0
EAfc9cf8Tpnq2i7mJSYumqwSUhutZ1Z5aBF8ErDdUbX4,1.0,1.2007873518235116e16,1254781207464793.8,9569695056635624.0
B1rXm3c3dvqtbweyGXUZ8L449qPnXkyt6iPafMhbLbvF,2.0,9903219323618862.0,1034846400754215.1,9569748048020668.0
3ByHs27rt8GuDQgU8ZtEYWb1TpFjP4SD1Nf4nGaCqmbP,1.0,8.772570743544234e16,9166700527422352.0,9570041823992100.0
2e7o8PgBzKBkFn32N7UtXbizkQYJZwsToC2pcrLTud8b,1.0,5.2220294821128184e16,5456451973318920.0,9570375598736348.0
GGhUm2sqmmcUi2xbYhjUoyaDGbitP9EE99cDwD3G8kUV,1.0,2.0929173267462924e16,2186752618984138.0,9570892055081032.0
Bkx6dsRrWa2vNcss2mdCsQKXTeVon5avabhD6aopi2s,1.0,2.093414777422353e16,2186853135623131.8,9572726870960384.0
3sBy38tH17ihSxadqTZG4JUjir8U7aLeFhJBKhePprto,1.0,4944774979718650.0,516529101241343.9,9573081105856696.0
9NwtZEWBowhE13YNXKtSfUtktb3VfAZuKyPnBGn5YiBx,1.0,2.2629454356843344e17,2.3633324781793012e16,9575230978197768.0
AuzD3akkwG8iyvD6KyGTj2bKLixKYG5e3pHZu3nBtcF,1.0,6.282015061050497e16,6560114098958940.0,9576075913142158.0
8CH92k6BGjnrJa73oaHR9iDDDNREdzbYQEknRhUBXCmJ,1.0,4946644325100781.0,516499390446093.6,9577251041532558.0
HCB4pcJVtCEbRzxHEaFJ4fqiYTJNLEsuLhrHMXKSstCi,1.0,5112011102836822.0,533753551260832.9,9577474643046828.0
8jW8o48DqmHB7ZdkCuLWVsPgKuV5kKLPTas4GfUnviWc,1.0,4792821585457093.0,500365495762090.0,9578641265336064.0
F6zb7pDpSPAb6gj9qXnZpxfmwWKoFxku7eRgR9nvvqwR,1.0,4.672351525417225e16,4876812282038303.0,9580749176313134.0
CKVGNh1RyRSzBGdfbKAnm337kTDGHtUW6fodkeQXa7Ez,1.0,1.1099285985101864e17,1.1583223063531514e16,9582208616914862.0
FKvD1MWU8aW6KQb8gvhsV5D1pMq7na1FvgjQVvSdEjPm,2.0,5.265693432249445e16,5494877419200002.0,9582913376466322.0
7c4Ab7jdA8MgLaZjYkVNs8T8YYjoodu9HKonu9qiqzNq,1.0,1.1929931557877072e16,1244870764471564.5,9583269121868414.0
9HWWQNxUDTTd35oPDmY1ZtzFqC9fMsy3avU3ZYf2jLs3,1.0,3.9936758520148954e17,4.167266355909844e16,9583442743829488.0
Cw766rWNk7KxEWkUre4mAWgBdPPnjAhgtU6W3xDeWdSN,1.0,2.9213687824801916e16,3047894791903276.5,9584874091588722.0
HdeSWCpx1GvrEXw8F26UdP6KCKLdaHoPUDqWniRMurce,2.0,7.412752511803685e17,7.73363747387452e16,9585078867279676.0
DgpWEtxt3XNyKD3kRsGiWfFatLrwEA425psyZZ4ccwTH,1.0,1.1591240422789756e16,1208904254121389.0,9588220393197370.0
5TYEfyhMFfZHnh8Ba4Hf3nsdoYTLMXEdHFksDUCKZxtS,2.0,1.2909287136999288e16,1346332591560224.0,9588482978072384.0
Gvi8UWGrNqpfFQeBhP9s525TcuwtchQMkApJBGAy5d4V,1.0,3.885542570981033e16,4052058059455473.0,9589059470443972.0
96yDk3TFF3Wp6AuitNycUSP1tZuB373AFhqwVBiZNqGS,1.0,6.136196278165107e16,6395877433504658.0,9593986660877496.0
AWGvfEKmKN86TUBk644Cr2CzQYauYDMdZ1u3ND41d2g7,1.0,5.322353690094476e16,5547536440710837.0,9594085134864824.0
7Q4MQ921ZvrFwRfho9YKhAvN9ZsDwHyx6nmSGAtnAH4c,1.0,2.2959242180083994e17,2.392964936492049e16,9594474967000954.0
2ZA6ujBHxhPd4gNL34XZmicPgqfH4P9QBLsapWacBsTh,1.0,9.314291097524603e17,9.704028807787834e16,9598375357304738.0
EK3igzht3RRUJEbbjjd1DcFG9taLKjoaRhS3u9XDkrQa,1.0,4976640377207686.0,518485547101508.25,9598416783319456.0
EqgzWRsfbhBBDetw591otAt6jyfCR81mtkxDPbZv4M39,1.0,5894291022181820.0,614040820924883.4,9599184323452136.0
H6iYrJqA6pSSPTsVxXJkDQb5MPScuR18ruCWssKSQFJb,1.0,1.3837825225845363e17,1.4414545753489084e16,9599903779483218.0
onPYQWCLQN1nDtyfXxmamUUmZ2DY3m2n1nb4JmtNQT5,1.0,9900402401431924.0,1031257911936887.1,9600316552080744.0
HRsgxx1NU82fbCY7CJyenSAb67G3CVpofCQiTgt3fQ7W,1.0,4975415920188263.0,518229939375949.75,9600788264336170.0
BUGiLY7Pwh5uswPB1e96pnXc5c42Pw7qMHS58bZSMFiK,1.0,1.0016476740922726e17,1.0429964512835668e16,9603557834349214.0
8MYmNqsY789HHoZJevDTanjZGUEP2rfXbVMT3SuQZcen,1.0,4974873669936590.0,517984555960730.94,9604289573285544.0
FEtfrNTvi5zUAY5q7KWEwJs1jMWdp6dLFp9tEAEuwn7j,1.0,5316838507953713.0,553500199579202.3,9605847499234566.0
Ny8MWinAgJ65Ka8G4yv2zqUyuZCUmWrWikr4LYRScqv,2.0,6.6096369896882056e16,6879358370160839.0,9607926544948512.0
3n5yNtEAbqRaGD2gCvdyaop2jMVGkBPDK5nUDZai7shf,1.0,9305375913632978.0,968314834028916.1,9609866116493986.0
2jEwacHbYmk5eCrmmvYRkGbJGkHARWJnLX84Pexx5RiM,1.0,6.832423835841642e17,7.109659567143741e16,9610057656511006.0
