addresses,numberOfPositions,availableMargins,totalRequiredMargins,marginLevels
4favn4QkkLw4LJ8nkXYZWoPB12c9cKXBzraoboXrpeGu,2.0,3966278210371297.0,1214175560094112.2,3266643095718271.5
ENy5onpgY7sw1VZ8cZ7Xs2hBVYPbcbPQd6HocPyYFvFA,1.0,2.1127825487408614e17,6.467384938094538e16,3266826652448096.0
7scghAjM9HBJCkktT7ULoYQrno6MAapfNhWHDcE6ATvG,2.0,2002337902462259.5,612788307506320.5,3267585033746106.5
HDN3hUMbSMawUaDwH6CTDwTLGSdRbFgHj4AEpgmMw9xL,1.0,4.837623504660911e16,1.4803828054815632e16,3267819301026838.0
HHmeo3dzhqJ2EgTVnwzSHHGCge7sF52C6rZjavjAmTFy,1.0,2089364324680584.2,639363837156216.8,3267880044598279.0
92uswY63yRHJdaUsbDTRSiCG1s9SyHUfkuX8xYp9zTxa,2.0,4476093796017064.0,1369435053470273.8,3268569608083445.0
ABgcj1Fho9pkHnTze2hRrsSbC6zTLFu8bTEooQSp3L8B,6.0,1.0619377480008074e16,3248784582556753.5,3268723182517307.0
5c4VdUNKLdmGyWPbyP5NC4cFrkSuRrNB9YdqYAD9Deum,1.0,7011802408221084.0,2144996559529883.0,3268910794783677.5
7rvw8NjAS3QZ6ig7npYBaUmABks9FzRpKyktn5bbuHCc,1.0,2657053682293243.5,812717412920415.1,3269345088528863.5
41CPzYBojpzmX9u72NUVTCggdc7wR45s2rzyEvZXK69d,1.0,2077717776570051.8,635414101826755.6,3269864125767447.0
8LcnsQY9Q2XXvoiAznxtro8B4qR5czXWyZBfBe3gjmah,6.0,1.0174979279980676e16,3110956826379537.5,3270691252833004.0
411pdCsZBsuF2aUxNuNy6gLEoma1oro3KyRWwgVTVeeE,1.0,1988615710662076.2,607969163929547.2,3270915415855731.0
BHGpu7ASKL8z9p88UGZ9K2hnSSEYxRZ821ZDDXXrJpZu,3.0,998674306704425.0,305301262697450.25,3271110960632019.5
DT2czs8hYE7TxbWcy3SzDS289kWoipE2Knb4JE863VzB,1.0,2182867330513171.8,667311523761329.1,3271136872040437.0
76nNtjVvwABBtYg7GTtF8Gqx34vGdN9GkZBv6ixasyk4,1.0,2742155169370958.5,838232263210057.6,3271354837703002.5
DPnBkB63zhKCZ4nynBUwDFdTFm7PpXWNjp3aHcpKAEvq,1.0,2742530458123931.0,838310923341472.5,3271495553454461.5
7nrFrijrKHV5vMXDrK4YA7xsNQjPQnc5UsFYSohiLewW,6.0,1.0231389558594254e16,3126336186756548.0,3272645341833477.5
HLxB5oD1H1DV6XuTdXfKEBseweYDnRPwNZwtDqs3Lnmz,1.0,1966127253528741.0,600639415976794.2,3273390325760277.0
3xehtM4egP911cUrFSWuSfyAAB9uWXPgWbKUrwYGSo58,3.0,1.1196303162859816e17,3.419909153363125e16,3273859819302339.0
825fy8NokGNo3BgfejfiyHz7KA3RBe2SYTk1QXTycmF2,1.0,1966716809160632.2,600666828245129.2,3274222441925867.0
6w2ddwVxWPuYtFfQRQ5EEs57QPyKsYNdiZGk3aMC5sZR,6.0,1.4082434213248774e16,4299721512197038.0,3275196817584831.0
DST6o1GvRnqh4Uf8BCoSGCCV8vXszcXzdQ15FpNCVBTe,1.0,1643296301896625.0,501653868356794.56,3275757261235455.0
73AijXgvG1EeRh1TYvNJTWv2ow4p1LtgWz2eEUYArZ78,2.0,3968981717939935.0,1211515054786214.5,3276048202835008.5
8cvXT31wxcvYH1N3c7UZ56HiupPvcQyPr6cSFjkSoJNH,3.0,5086670956929374.0,1552424824297239.5,3276597280149805.0
94rjDjdcHUC6XYgQbjk26n66iMbrfX4mbiVDXRjTk3gx,1.0,1969417628791805.0,600813027009980.0,3277920984158506.5
B1Usx3SL9bGUdu5eZgn8dqtNiWkc6WscJ7ZSHXiYxiyr,1.0,2.7091796821491332e16,8263898094409039.0,3278331425676746.5
AtzT4QLxq9wzpaWsxUqbT4myMy6xuM7nxMh3GN1L4UCX,1.0,2466312034191299.0,751859324019513.8,3280283898065070.0
B14J9bYiKLHAuaiAtmQSetkk1tcMxuXSpnj2D3J3PNKj,1.0,1988768615017087.2,606261322853757.1,3280381809045107.0
9dy2V3o5ue5BtBJv25VTS29EY5fnTrkwgemMTErCtAzr,1.0,2468943232827693.5,752374315155662.6,3281535776931567.5
GMmcEY7fzG4fYdz1qp7Q9J3b9MagGPC87efBdT22Ta47,2.0,2994977793002350.5,912611822758067.9,3281765278857575.0
2CvmRvVDciZB7UUdKdU2gHT87XZpe9thTwqZvRrUpdTU,1.0,4899403950686527.0,1491778996114994.2,3284269294209083.5
A5qa2KCUqhCyKrFpmznw7vjyRKRdG4CDc9syULw7499e,1.0,1972153807681002.5,600319606181289.2,3285173076765105.5
Fxun5qCEgjeozSt6ovMegKqhdmCKBSTuWjYrVcRj7eNG,1.0,1737289623451424.5,528735436314500.5,3285744635466528.5
CYwuD5vT1zkSDtiNFosbU3h9iBcmHTPj7NyLN33nZxNE,4.0,1.4548391451002474e17,4.427281915557163e16,3286077491446937.5
975xuXV9LSG9dpZPisY9b7xrds7ok5jQBhR1qENA3eov,1.0,2491306160540648.0,758095873110860.6,3286267936425410.5
9FKLmcym8xytfftyoDqLFrUPReUfZYDoTtmAUAQ4ck9U,1.0,1698951664447051.2,516885908573034.9,3286898784177230.0
CBDUrqTmEJQjC2tQEGPruWWrq5LNU9xnfozrZpxMUdLN,1.0,2037488807034002.5,619875823648733.2,3286930590454180.5
HZitNok6WvnRMjCtYndY7yeTWVD63qyn7frV6Wrpk4dT,1.0,4789432779415738.0,1456971790751897.2,3287251551345453.5
H8LGdTt4FhDNmD9DubvfUdPuNEqVBra96hF1WK9xB6Be,3.0,9437127166574394.0,2868971097517170.5,3289376869199329.5
5wvktqYpBHujYVqJgVECQh6EheFkjL3Kt3xqdqmS4dzy,1.0,1978277195935443.5,601324722692224.2,3289865061723038.5
J13pjHWnpGMBhnv5VjoVfYUUmWLSnpWLcofq2P8EysQo,2.0,2054710675251665.8,624537573283384.6,3289971273384601.5
7dJt2hpxbC6z49FVehju1J4pzSNdkJEw3VxFK1PPmR6S,2.0,1995152066198334.0,606405524895284.1,3290128444233523.0
APWbBkMHaTUgnB5yqbTMa91ELi3ex3HntApvpijgMh6s,1.0,1995112739898023.2,606332893151791.1,3290457704722545.5
5VaRXyyuvRPjL54mruJUSDx62anDzqVpVQHUTdudZrYu,4.0,5.642155129874876e16,1.7137179701984778e16,3292347532086285.0
2EEsjkj3GsYwCfMgYtCM4RcXsrfyi9cE6B2W4GJ6Vz9g,1.0,5696860296903576.0,1730271456954339.0,3292466204656298.5
3XLA1PD7sU2YdQDe2HWBzy7xTrfNHeqgMaiZpo3R2bfz,1.0,1978105073662093.5,600759323304717.2,3292674781609271.5
F124UATUMTaBi6YQzC7YdejweC2v2Ls3a2CG8jwiiN1c,1.0,1998659897047736.8,606915679868440.5,3293142628117601.0
FSHSpWqeREeXvbWsmqPQz285TQXjQ2nDEtpDKYexLjt8,1.0,1996964396056241.8,606302220166906.0,3293678184959486.5
13pGdkjBUReNjPDL3bE73Vd29Zqu2J77czXmHjGbG32E,1.0,1978054434223434.8,600456667521828.1,3294250095326866.5
CxAZTDH4e1MXWnTn3Far3kfbhqpuVHBYUsNZZq6KLCgX,1.0,1.2002899044011988e16,3643567085387653.0,3294271455066389.5
9TfhSPQxLmBVSWzNAftoGfZZ2krs5eKQobgGY9Tvkw2j,1.0,2294170879372568.5,696279947646037.8,3294897242306966.0
LeyyYFzEvJ25pRsNq3u5Gj87m8K83ynGK1nrLfeBK9q,1.0,1742196683178390.8,528727156397511.5,3295076982708563.0
GLxkBUpAy8AYqVhkhCmRcJkWf9ZGyjixay363GiL5i3i,1.0,1875303351069846.0,568804650886468.2,3296919861937189.0
GccTafNygdbxwTaXxT9co3TwgSqJM825yaxTqBf6sut8,2.0,4134746008566376.5,1254090596822529.2,3297007424377888.5
AGp64d77PgP4BW8Xk8VxgQQvvPr8F4Z31mLfZy3tAiMq,1.0,3275293358067940.0,993100386863550.4,3298048617634823.0
7RmXCKHQKdPHDxjRxuopUE15DD2TgZnyggeVdRDKGfQ4,1.0,1878562488195237.0,569433383129800.6,3299003085962426.5
2aYycszoArrTjpAFApYSDwiQpPiXRgFBYjUuKptATeSs,1.0,2002321473359497.5,606598725688307.4,3300899570943648.5
Fd7VvuCi4cq3zGriarvynReWzAddEhW2WB6rLh45q4t2,1.0,2005071412837962.8,607355325992834.5,3301315271353392.5
DSNJnbh63VWHmdCdkdLk75VULz6ic1jVzcFcuKLR1PEH,1.0,2002082067087652.8,606414687778250.2,3301506555559817.0
9jpAWHnFdQe7NyWFR71fdtCKFgYWngNGPjj2QKhdnGiA,1.0,2166888304663953.2,655900463068750.5,3303684669661261.0
6YcbhDBDZ8BfFVz4ntEmH46tQhv3pWLL3hMFJw3vHdVB,3.0,5129587620470582.0,1552574184085936.5,3303924329703175.0
5oz3eFSHh5qz7QFTnmFcnwyTW2ixJjqvte5SGtXBu22s,2.0,6262559776239889.0,1895118126755970.5,3304574890516206.0
4CTn68nrTod2rQNUFoeZgjeFTf6eACw8Mez5cqi3J7JV,3.0,8034131657530593.0,2431016688163549.0,3304844305120660.0
GU7sTjhkCFR3gdrogY5VbZVN2VAD7RU6xna8W2Xy5k9,2.0,3892764560307300.0,1177767425292990.5,3305206509119494.0
7USSpovxAEQ1BJ1iaW4RHTkYxqbfARkFYgC91925XDHJ,10.0,2.1625762955958156e16,6542647769082820.0,3305353385849436.0
tJL9EzccngHKJxe3L6to5X1wQrdbt6HY6oUN9tY8voq,1.0,7.989099936034122e16,2.4163099692837204e16,3306322465905470.0
DN9RpsfzCfBtwMg5qTMob8Jj1VvjFkuPPjS5pzPZoECM,1.0,2486447752109472.0,751690961534601.0,3307805839561127.5
7xswjcXaxnGGyh6FYHiHPRGrQ9irxi842iaGqbAbF275,1.0,2278400640074936.5,688636942933968.4,3308565803001665.0
c4JQjHkVbywhFqBG1tLWaa5cTSY99McWoHDu7QgRzXk,1.0,2133386215484987.2,644766159052892.8,3308775104789544.5
CjRRa8wgnecYbkaWQxUMShD6qQqCCGwJBcvVWpwXvNVp,2.0,1996954923724934.0,603426305419858.5,3309360075602722.0
2kntgoFHPA51yjwd83cSdf4KKyqCgYE8VRFVMXxqJSoF,2.0,1996981516291180.8,603426305419858.5,3309404144888412.5
4jcmhXdwoEh9TR4tXinPt49A9Dapf6RekU5ZWKtLTDhB,2.0,2056985585329130.2,621556965775277.8,3309407984453074.0
4WgZPrHf6kgv38Ks3uvoBdGU4CU1rjffowMUR7S26owr,5.0,1.374484668318549e17,4.152645176704585e16,3309901544271352.5
2bhagei9o5r7tUJpLrmYwDp5jZM3MDhH6BGjR7JGNLXB,4.0,1.17368627123744e17,3.5454997343055664e16,3310354982912789.0
QmDqjeF8ne2Dmrv5SvRPC936katXN8aY2ZMsUjv5Ntn,1.0,1988808606538666.5,600721652781869.9,3310699052262778.5
6nyT9P38bNk756yfysdjZBkZ3mWuoyGpkFJNuLWaPyKz,4.0,5.386028587626386e16,1.6268289791224414e16,3310752793776617.5
4X5HiEA9jxGe8dbRAH15pXWAtJ3fTJuK9CsAt3goWfXA,3.0,3844247280651169.5,1161077047875260.8,3310932110565821.0
cnXh9RrVygkTgzrLQMWEMwPp87e8fxwH1Encez7GoPs,1.0,1988604358097042.2,600538904326433.5,3311366414016870.0
4z54tUZqCEL8K3p9syegqX8RyZvPMxFetUGdmjTH45Gw,1.0,2367081099504922.0,714816585834779.6,3311452401094735.5
7XQpWpcKL3hPzi4X4MkcmYGqepkgLs8YvmxiDkK9VRh,2.0,1998049264724582.0,603370822246104.5,3311478101123047.5
rnh6JQteqXu7MGUPpP7Q192xBgj21grAkFYTvxbQypg,2.0,1998131031530176.2,603375663677846.4,3311587045706596.5
3AyzjCTwQVwiMrGqz9i6ZffTSqFpe2W7A4zPUNZFikr8,1.0,2008538205020016.5,606384014793311.2,3312320503212202.5
FxMWF9iQRQenjbTr7VZsj8mf8rqC4zU6pF5yvzGVSSJt,1.0,2000619303469676.2,603718727600129.0,3313826807100110.0
Zt54JqMxtd3178kYzQQ1BSa3PxFkat32km7yC53wpov,3.0,5001023951388363.0,1508508045881431.2,3315211983815592.5
93r9ZfStPrtUV6VqQrdGXK7h9UWRkezoLhV61ExsPCkB,3.0,1.1466892949170502e16,3458434388882060.5,3315631196021381.5
BqW7BSqAnrXUXkaizrnXMXi7YVWEJQAaeQTPh2fXJMet,1.0,1978101889394545.8,596557541952773.8,3315861002979561.0
8ScAzLx989PaXJBuhUda49LRYqKG4vn9DZ7gVgv2ENk9,1.0,1980167146713217.5,596903196038161.4,3317400811146973.5
8C1jF1egEYBJUU3YzN22HHf5wYygjyyu5JYv391adxmT,1.0,3335081305250982.5,1005037786981056.8,3318364093820726.5
Hw4TFckpRteX3zCGLZEqeRM24NVbPiDsKdZ6iLZesUth,1.0,1713529283656650.0,516185574478313.5,3319599323147378.0
33keTtvEZongfbvZ2qXtxtpUjXs6TbHjq766bcquafbB,5.0,3.3734844603985147e18,1.0161201878006011e18,3319965985225078.5
7bg7CjevdyNpPckM1Xr6GW2tYzyah4XgbtZ7QMx4dXCs,5.0,4.519747951267045e16,1.3613731863334832e16,3319991899825683.0
FDHnBzHWSXM2s8EABkVR3DKyMzNRDnb65hGNsKHCp1BS,1.0,2711012411825255.5,816265395659904.6,3321238933121200.0
vsa33jc6Q29iBc5R5AUqszS6BQs2dQBuxsfYEG6TstS,1.0,1772785895109414.8,533622716955717.56,3322170962329043.0
7Pv5emvg9RvENtwCre6gdaPQYJBPSejJhz4272w93Smw,1.0,2016278677327627.5,606721417628748.6,3323236363087125.5
4LaVmVwMM1ehzRB2LQYzm4SE4SQMEvEuYDFQCZFBwTNo,1.0,3215968029165255.5,967549585666848.8,3323827612358249.5
656KMYtbF16xJR6DF79XSvJ9TB9dDBYRZJLXNHtsGebd,1.0,1.8265807560452372e16,5494849672498917.0,3324168748759518.0
3Xj8JdgGzZKNGqzdHQ7mHudvCCSCPiJ9nfFkdyTk7DEP,4.0,9296143047291974.0,2794241094837454.0,3326893683035159.5
A9bQeKsyk6UzZyUEFcGvWV7WEva3NJQ8nvETz6UrTUwv,2.0,4367022937892995.0,1312305953676788.0,3327747561959597.0
jS5bwL8UMDLqSeAPiD4dosWt92S1PSikPHeZrvHLx13,2.0,4304454434537034.0,1292866295003449.5,3329388701037758.0
B7S1VZnoyTtUy98RZazKGshrkZMz4cZ8jxuJEFFqnvAJ,2.0,1999804437080838.2,600339603741842.1,3331121959331528.0
xuRxzmeLuhay4mfJkMNJxWNGgSewnc7Xf5gfwwwfUif,2.0,6.4553025372217064e16,1.9372972070158864e16,3332117815399695.0
4q1wkY6KwWfncMeB54F8bDGCiUKXdvmkTtxCgnAtAtus,1.0,1788101591051774.8,536485635069172.06,3332990622985134.0
Eq5RAjp4jH4aAKjR3F68DQymbK9Sh7pMnTLm9YvjRpuz,2.0,830658037461040.4,249161277172743.25,3333816742660000.0
3B6yHhrsh5EZC8AWe3EvxpdV9dRdczdK7Q2x6SF8G6y2,1.0,2514724726131105.5,754296497740035.2,3333867694819649.0
H7Sa5skWaoZZhUK97wXBNW4XWgYjWyHrGhbEq6bjENu7,1.0,1698504184615856.0,509120080951236.3,3336156337503685.0
GavFNhdYfw3iKrWzvYgySZHkg5RuqFCt2MhjSVk6vD82,2.0,1.3511272810159818e16,4049255239532576.5,3336730339507935.0
3Uiw4cXo3rjD3bMmu7dWbfN5A1YbLSd2STxfiX2XfFwH,2.0,4097950664638653.5,1228004225421160.5,3337081892558803.5
E5RsBemuM6MXacuyTG5khMttRGP5PfncZ2M6Yu3YTdYy,1.0,2024186660332764.0,606394239121622.0,3338070399984095.5
69o4FxADUgQfKH7gY8eGUDWUj3sojYwKCRgY7VYv7Qs,1.0,4.2731423527723096e16,1.279790670531035e16,3338938508591578.0
Dzu6xKi6T2o9Uhw8Eo9VPKTMUkgGc8TcTP4X3Dbtzpdp,1.0,1892205826095345.2,566578823976022.1,3339704461272672.0
5mEuUCptX7WeJHRBS7WRkGuKCJ7mzkhVsua3bpM3zBRQ,1.0,1985220195456155.0,594348361599781.5,3340162644871477.0
DhR2WdH9gihJJhYiaRRWTy6yWgDnpDPHeAFy9BgafCuK,3.0,1.1257848355098774e17,3.370352531999515e16,3340258399740717.0
BMrDMm6ggGJk3sRAQAqreF6GLtjV9UD4TjQYZ5XMpnAF,1.0,1797990192283602.2,538208085969050.0,3340697100539282.5
GgFUjrMagDSzB11vZBiuPChktxGy8cXLGms3Mhss3wDS,4.0,5.774549089361563e16,1.7284962219903402e16,3340793584560021.5
BegzakBZTZD3H9gWbLDDZKkSZ5spB2icUBmmtPrxZ9FY,5.0,6084206725814714.0,1819677960962709.2,3343562353525365.5
9xKafELkp81VBXGfnSrbJGURT9zcY1he19bxc6te29dE,4.0,5.663886783978487e16,1.6938666519747998e16,3343761905563951.5
2PAmfB1YswGBY9UUaZx3utw1sLqCZpZsFTjtCErQGWVy,2.0,5368640681877897.0,1604938005399574.2,3345076672005963.5
CMquAU3zsamzM85iRz3DUwMV3bRehaXZmh1fRs7oWRX9,2.0,5334306303614647.0,1594403294927066.2,3345644305043070.5
B9Rbc3mHErE25pBzsobG6rSZ3X2grTeXxuUfKTAihuLK,2.0,5616547451056537.0,1678714190161062.8,3345743715026119.5
mVsTCEDLg8GPHoq2KfKiZpCKES9GXUy3uTB4pa1wf1A,1.0,2031415686795287.0,606905455540015.5,3347169922846983.5
6YLCrVw9X3qBRCsqD5ExpYivXoRQ7thxTxrpJyyTuGdV,1.0,1732454128475302.2,517568186681046.25,3347296400856521.5
1RGWG7CUsfQRw8QBiuUGH4hPKRV2g2VzTJBUKUb3Q8z,1.0,2165910442070299.5,646957416292395.2,3347840812279067.5
BKJjBC8D6NCCkZCrphegnWCVVpnxZ172fkvDfrAXQWRz,2.0,4300859208098080.0,1284471691163407.0,3348348770693877.5
APsWY6LZk5My9ygb5w2a8cVMdgTr7BSVG9qK1X742ueL,1.0,2234497256268652.8,667319359617757.1,3348467602601220.5
6GgpYYBf4MVpDCtBZgQjWLRX4CqPYFzTRXXj6Y2GTPi1,1.0,2410252494307552.0,719295080707041.1,3350853577280635.0
5ZGa14Je4XjTZKCALAMwQpMgafvmNudD1ALNfamZVD6e,2.0,5453265952931454.0,1626554618247598.0,3352648531905213.0
9dWtcAcp4YnrfyJRopAEKRUafJ2kr4U9f68SZhXqsnM3,1.0,5776962768337121.0,1721973811633267.5,3354849376517378.5
26oUyLGZPCCWrAQC3A7vtdfH2Nc4kAt1xH5hbtyQXWVi,1.0,2035854957377471.5,606813436584291.4,3354993206539972.0
BZquJV92yaeaUzXaUbSZkrN4Ui7WB3NvHnzAN3FvMeoy,2.0,4741695752678992.0,1412618034043119.8,3356672248553676.5
B2ok7bjkxFFvHMpaGJHy5DX63wSAT2veQPTVb1MfVihD,4.0,1.306552248511928e16,3892087183167983.5,3356944968145480.5
Ar5P4Pu7B9iyQ58qsbYH6Ptzr1Abvb2GLrEpiUFy2J7c,1.0,2045790616848903.2,609400915075508.6,3357052092045869.5
39bSPfPAFeqm1bVPjEsUVCyLHavdvdF719PPuw8sdrtR,6.0,1.049382659201138e16,3124633599073991.5,3358418278265107.5
Cqn86CjJxam5hGERQgKXbuMap6KZVa64APDmdRSnqv6e,1.0,2029777755614632.0,604156267230776.8,3359689977095435.5
B6m31aiaLEMZ675GgKDw7BNPWpYGNaN4Z577dmjoJAgm,1.0,1.693585910291154e16,5038504084369041.0,3361287163674567.5
FmBUHRHiWEvr4EzzwTYhLgVRfqHuY9ZwoXQwzpeAD8rf,1.0,4616017940952365.0,1373181109057795.8,3361550716438003.5
92h8Kzfp7QT9GoX13qN7FnAuyCmUPhkDtTKYQa4C8qzd,1.0,2008205855574486.8,596873139160993.4,3364543860019168.5
4ycUEfh3cWotCNPVMSBnN6UxHnyCXoNm5TPqWTr4iecr,1.0,1713163212951679.8,508866910652690.6,3366623329377648.5
49vRHUNwvWcHB3eLFB6DEbHK6kVhx2abEaSNYTJgEsWN,8.0,1.665537178916373e16,4946860493362806.0,3366856981616969.5
GQsXfc7wjMAs6FHaVzDbHp9Nn7Cb3qZMhjFGVBiVrpia,1.0,1788361670721053.5,530826115437143.7,3369015989818642.0
9Ai3FYBRchxoXeENFmx6F7cFfscdgsrp8ZeXW5vDMmdD,1.0,1904379722023821.0,565212998001650.8,3369313389389285.0
DWYBkPPagA2D27xBSdFLep3TFKUBCqCZtE9LNwUTtRhi,2.0,6827703465561848.0,2026116998846192.0,3369846592990436.0
eZWX6WN2MhVNd5G7qEXXkAM9594KALDvs6n9NhzRqFH,1.0,1798624804352737.5,533703386974999.94,3370083174002772.0
HdBAtQzFzRXx79WX9icaLdMy4ezdbWho59eqzGLhA9JC,1.0,1804352024608325.2,535391867797921.0,3370152094445637.5
9YidpsHjyxvyGtTqborHzeZtKPPsgaTqkk94zJ11UuGv,7.0,9854787279556024.0,2922178548647296.0,3372411067803471.0
8Sky2LAq2XthyTgciaJGonhSXqC4pe22mJww6wt5RVL,1.0,5619596923448021.0,1666301046265442.0,3372497986508986.5
5nTZEBebXU8oXPQDQoyqCV8qbhRhKUvmWLQMF4ciXzPo,1.0,1755462180230120.8,520431219514933.8,3373091610196432.0
5T4nxRj6iRvseuR4SM9L7Z3eQtAYqtTb3iWSwcEg6AEU,2.0,9190922161473280.0,2724473427584453.5,3373467352780183.5
Dv4HgvxECvVYXmC7b1Qijz2kzY6LjnZ7tPXqHcfom2fS,2.0,3995652278259243.5,1184390802759308.8,3373592794667485.5
FNwvczkKt6GuGVPSpXet46NvavhZnrzrAS3YwhbfJzqs,1.0,3012155401927575.5,892777090516537.0,3373916550865818.5
DeoxTwJdv9eB2WujpyNUKygrrFZ7S8yp8y3NFQozXAwt,1.0,3917424287727715.0,1161046897713102.0,3374044834402306.5
HgpijGZp2kPwjnCZFTcBsdomAHvHyAjLxAy6ohnEWRcZ,1.0,5.555018205420994e16,1.646367019431297e16,3374106830286152.0
TvcXVeqwT1jtFsugawyyKw4zCe4zyoJjWcPZvBJYLYa,1.0,1915451523138472.8,567568275489733.6,3374838950407685.5
AfD8631yr5sLcHqBDeKiM74xw7GE2QNnAitxnEVtrUnw,4.0,1.0579370819467072e17,3.134691599914545e16,3374931945380361.5
4o7qqKBsud4aULJSrhkyufJrSAX5RrJE9gUgC9VuXq6A,7.0,2.537925828312207e19,7.516575284471568e18,3376439046057700.5
FheZw5bSurLZpsESKoaSApz6Md39ushRxrsCtxMYQp6d,1.0,2027271021302274.2,600301331335928.5,3377088997605127.5
6J6EiBHncLGjYzNHs52XFTfnm5qvyS2aU4u1scJ3DQsq,1.0,2620269711013236.5,775539021690158.5,3378643289028570.0
3RB9DGhwELWni21T5pPwdvRs54JgqdTSSfYQ9pGuiczq,1.0,2061679508602670.2,609993202826184.6,3379840134366445.5
6NB2zXPBd78ucvsiCDBbDAY54trdwWAnnMLbNBW2R5kq,1.0,1973996411968040.8,583716913478914.8,3381770112164732.5
5uk8QKkF9DupSjiErUsiEsjgQTPd87XMvTzms2mm69rQ,4.0,5.3494397007303416e16,1.5816591800180642e16,3382169666077647.0
D33igmUHLgZP8LeZmWk8wYBVYoSKQjijDLFWaG3eVazN,1.0,1793492912533915.2,530245588170896.56,3382381584202597.5
HVataq899i2p8jbo2ytHq5doVYPhfnsX2fBbNcavshwo,3.0,2.6695692780567012e16,7892128985551946.0,3382571778722648.0
4gkPYqAsJ2WvKXiaBPmEUsbjYFWsbQVvgNWZGE3JqnDe,1.0,1.0758311016882153e18,3.179327748651841e17,3383832013369523.5
7dZB2PbqTe7yarDtXzT8KWbgCzz996Dtgpt7qM4c8fSm,1.0,3493483929503503.0,1032157661028981.0,3384641766860279.0
BeKWxGRZHA1DAaRYeeEdgRgQpaxQaEeL9oeghZw1abYR,1.0,3515477906533522.0,1038302538814950.8,3385793422547010.5
GshnErEegKi8fUq3mTigLaKNQ6GeRjMSwn27sAU98jd5,1.0,2070914369311545.0,611465506239872.5,3386804894435277.5
13roiFDZDVcLwpquN8J9a6Maek4138QHmdwtX5jrfCJS,4.0,8834238002553015.0,2607273361067315.0,3388305244271213.0
GmQrbx6i5S9Uksa7cShs1X4zepUcJZ8SUaXbZQdfcK6A,2.0,5402212954665902.0,1593540393054910.2,3390069670157242.0
C7VB1F8eDxUk1mzzzN5D8sMmQp5cA2qoBXirZGpjhzs9,1.0,6970827457210621.0,2056017243746413.2,3390451844902131.0
2uGcyHx7v4WrjPh4Lsvj8DJjMgMXCCYcALCHF1ZpY65u,5.0,2.0106221043395796e16,5929102193446769.0,3391107184089103.0
8Tf1VdNUDbWCvbxitCHQP2LCYjP5waciJq5ApYmYsLpQ,4.0,9.063861439939666e17,2.672526299559329e17,3391495695078548.0
HeDDoWe3V9CBUxFVM2KFvPh3F2kTKoMiuY5EphdP3BGf,1.0,2026299600667553.2,597399263784194.5,3391868258812480.0
FSbsLPSq95gaufNp88nP1TYSAgVBqBY8T3H2kq64nmaw,1.0,2.1495219117389644e16,6331669607695502.0,3394873777252114.5
EYj2QV7yHJcccRqjUGKbKgtwSx9ScMzgeTeSyK93KwiA,2.0,4837975787503675.0,1423212401947537.2,3399335040141122.5
ADNomMxMzpX78FZNQtSHrQLvujBntYruk3oPjVodBQAx,4.0,1.2593630803720635e17,3.703357244625185e16,3400598422417449.5
GFHq8vSEWsXfkKTyuGrFj4PdkJTxQ8tFgnJpRZh27AN1,1.0,2584776941559198.5,760019953825542.2,3400932999915049.0
5Dzfb31tQVZo1B1zWzgSzMV4BaZ1xdPp62s11HSDCtnY,1.0,2786300896452803.5,819265240114154.6,3400975361855419.0
5VCJmgQuBsDZtjsrUoeq95Cf8MYTEqUmJE6LNAyNYNUJ,4.0,9.109184421118194e16,2.676486799264138e16,3403410927945781.0
A4YGjhqSmAVLAgXGpA7ABXiTV53UjpjK9JnTe9dAWv45,3.0,5281171151082261.0,1551298973706655.5,3404354183554632.5
Gmk1KBeEr5GsATVCoECWs5HNBavqc7KchrHiQDR7qL5U,1.0,1884410862847256.5,553432248521584.5,3404953122773731.0
4sPanistYNGT7hoF9V3XbdBXuZ387UWmdnThW4yYM19T,1.0,4.463211716097133e16,1.310529488919806e16,3405655312476715.5
2jv3Ys7sS94dy6kw6d1BnYGRnmBqMyFjymY3gHjMoCu3,1.0,6.389401007527149e16,1.8756772535511532e16,3406450121112426.5
Gik2uFMfKPniRDU9NhfjSEB4LfSyXxKNp7WHhbdcMa3F,1.0,2034569767145477.5,597188736372946.8,3406912493866730.5
EC6nbNUznvHNqhiW1thfpoFw5tEqkwn6MTTx61A7KnCf,7.0,1.1782249663925732e16,3458021189283235.0,3407223096388229.5
9LPYghW26yWiP4CsRhMdjwFfTei2mSbHUFL778aTH77J,6.0,1.9865229506037348e16,5830088589715138.0,3407363233053029.0
32iCsKoUZzB65nyKmaG3BaGK8faux4AazGHfikVJ2FBZ,7.0,4.0530800626709905e19,1.1893522496961917e19,3407804595910345.0
Eocdf3ERkYUSY8dSwxshLc4n3wnHh5QSJqcxwGF3CszF,1.0,1.3601564440617502e16,3990079103955184.0,3408845811386267.5
yGT67zWoHyTwB7Rc1JDiSMbkUH32FnBLAadDL444rDZ,1.0,2601753121146131.5,763139755730946.5,3409274777794971.5
BkgxRxp61pMro5KfcD5vBCWeFSqprfokfuTac3wnd5Ub,1.0,945083249666275.2,277125126583134.03,3410312378811895.0
Fs17pntmp75M2DpQc9bDYTKPELziGhEsLZNz5HtGBXtk,1.0,1687689835899693.2,494577415383470.5,3412387592731349.0
8BUExT7c8AsRsCbomqqdPo9wGxfujWczGEW6AEu7NxRV,1.0,2052241075936957.0,601406959499063.5,3412399945697923.0
