addresses,numberOfPositions,availableMargins,totalRequiredMargins,marginLevels
BxCyxaucSnuttWCztSFqXbvi2oskAhKYSmvys47SbGux,2.0,2989848639977665.5,1059284990126445.5,2822515817599540.0
FGd941Qo6PhuzKGJUXDZCgZ74KRWp8ZJaMFPaPvd2vER,1.0,1459001654694708.0,516836112793975.06,2822948355538588.0
AJgnkfGqsokKh41JiLgJ8P2NSftasJ6fScu6rN1MgKs3,2.0,4019389342441665.5,1421919239099281.8,2826735324987766.0
Cam5GoX7P3ZRAeD9utomCwycB9rHMFRg8tA4WvpC8G5w,1.0,2855221043998912.0,1009075686491726.5,2829541016814819.5
EsAbuKNcwYK2vZxugEDzVbntjAShXTamiofEE6uvRuK9,1.0,1.566276430550018e16,5535052101920520.0,2829741078691130.0
6DLHzz11QF6tJA9Wy9iPP8gZRqZ1skegTSXK2VN4tSz9,1.0,1667251539996876.8,589145800447326.1,2829947253686553.0
Cvo2yfSK6Uv5NgfcMAzw2vjJWegiWi7qCQGqeiS6op4U,1.0,1652528458790670.5,583784521678291.8,2830716467164807.0
4KmoTfaxM59PxWQ8AScE9v3wWNDN3SHpq3NWjvDiTSSZ,1.0,4.705226683816389e16,1.6615578186560892e16,2831816402044978.0
2uBSeUtqnwjeFZpqHkzcTo7YmqYQQqmFkd2YN5Z3vMLa,1.0,1895903400129883.2,669448859692757.1,2832036193175392.5
BT1gZ1rteSsYbYFYq9HgDozTZHrLfA3bbkzvML3c25Em,1.0,1668403457557613.2,588542565303802.4,2834805086181647.0
E3fZmntNVV5HMDP7WnpGfpJJtx4u5zyNm9KfmFmTLi6v,1.0,1931841259209975.5,681002470968017.1,2836761012722820.5
FHimxWrar43itj9WSMNDAwGzux7ReFXA2zxte8c7Yf5T,2.0,4013161250305377.0,1413967643851967.5,2838227075248072.0
FTztQzmPYrsCrtPz3JGsFrtomA5dpKxoubJ5unr74Qaq,1.0,1497924405164017.5,526572976261163.44,2844666309691317.5
Cr3nVDW6Ykaf4qrDQkSi94c4EVBbaku1x6ez6qQVMFYo,2.0,2961769670160640.0,1041122307467569.8,2844785525117467.5
71dLAELwmLEAkYhqe9VVTWEtMJNUtMaGwhac4MVaWJgi,1.0,1519887648282546.2,534064222986466.5,2845889282347717.0
96CdrV8iqLAM7nKzPcH21uQkDyZDNZH6ZBrHcCLjEVQ2,1.0,1679260259056275.8,589421857210522.6,2848995568307365.5
3okF75K3a63hN5ASRqm2CLMVDzHKSmu3Uh9xax4JPvZz,1.0,1909310801849248.8,669246000648674.8,2852928220712004.5
Bz3CbYvCejWcNj45qAv2R2cuVf4myseNsqThm77JBgoR,1.0,1891127212161098.8,662758652038515.9,2853417614910588.5
81muFZZsz67gCooM3Rv4mn3ioqKnStLppYzAoy9Ze8eT,1.0,1504207097128802.0,527073967494148.75,2853882357878926.5
DaJhHNx1bdTVRq5atC8MRxhia5qbbmz1zxf6yWQMHcBS,1.0,1.399577374546476e17,4.903333256852885e16,2854338673779577.5
CB7pVk46zYjQmvxD7DKj4C3KfbAd8araKQdNMeuJRTTz,1.0,1857233609693900.5,650663736209293.1,2854367788366341.0
EKqU5WAs2GT3yFanVh8Jqi443b99vyrdnJHMsGfJCXE4,3.0,6954300146951427.0,2433355987836292.5,2857904959945913.0
BGiHNNxNzUQhNMnhcqKqvzNCWkV9PNh5RcebcisQ5jAP,1.0,3.0150815312300364e16,1.0542769372277372e16,2859857239368540.5
CkQxsXMZKo2DK6uHPrj7VL3Uk37tfNWGp35coeNmd5Ms,2.0,3173625728174123.5,1109373960063931.9,2860735732422664.5
Fwv87jUiVrZe4WYi5wZFTgvY8YLQsBAwaJJcS45guPzE,1.0,1651405734379317.2,577200920319258.6,2861058734046888.5
57iE9EmmTm6FSVZdLCKuBna1uYGGRvP4NNDtRXfkbEeh,1.0,1901770635879161.2,664530563307046.2,2861825687015765.0
G6Z7ksdTp5z2oJ9NoZxfEeJ3zSZPE6LUswGPZvYrYvwZ,1.0,1776612273826543.5,620047307842744.6,2865285037697680.0
3Q6N4bRvyp8zkMhxpX6qiKEhgoy7QgQYk4n49a7HBXmX,1.0,4.7024765179279706e17,1.6396847512820656e17,2867915014914370.0
4er5hwPCzamWz7CKzoMeBcNdC3mDpc9XBvmUV9KApbZ9,1.0,1.7160657131930653e17,5.978877716002626e16,2870213767041881.0
9FW5ht2nwXCmNG5t7C37ysCb5RXvJW8UzWrHVGDR1M3P,4.0,1.0024419107949816e17,3.490636320308164e16,2871802785534767.5
CHXMkqZgK9xx5TptqkMhWPZbiWYE99KzssJcJ62QvT1F,5.0,1.3633476064366709e17,4.7451000627940904e16,2873169350266307.0
6Cg4WCgxuL7vJ4vmAQ2A3QoXZuru3vzbvVPTLrY4i7rw,1.0,1602706786599043.5,557739113815411.5,2873577891346298.5
GMNSvjbYNv65HWXJGEFRJVM7VBAJmU3UA75kBVG5rPPp,1.0,1797556333121869.2,625306960099680.0,2874678274547466.0
AadKw5DqkFRMmQPe5AaJvoxr5mUA5Ah8MVsomFjaKTUZ,1.0,2113297164051560.0,734985793480974.9,2875289812123780.5
5R4daeYiZioS7x2MxBD2ipnSqys9yhiYkHwtJTmSkQis,1.0,1838876008191441.5,639280928713512.1,2876475623779349.0
DigUeeSXQWzD4EgNjVqfivGFZJN9Awth1JervSnqHNwK,1.0,1487107403908741.2,516803671983689.06,2877509360954533.0
8tNCtnYEEboXhisboE51JVKh8L7Qv3AhivXK4uppUjME,3.0,5464307642340385.0,1898442902531766.0,2878310237855022.0
8nqSDtk2Vhjs1otBygyv5iWLakDqtYhCEwcioZ1XmEXY,1.0,1828200280244971.8,635153283391498.8,2878360748578697.0
3d879XSbYY9YXMonY8n351YpDscB5xiqNG6L1tRneBSW,2.0,3019543929909968.0,1047710743482343.2,2882039674303345.0
6sPn6F78HULe2RN1kTw9XRtxyJ4HtUQHaigSsd8RYJTV,2.0,2958127156142160.0,1026281884866507.9,2882372961817341.0
HZge1dTYeRETLSg5CvheWnzqBWVM9MGhbfaQBdpPNyFQ,2.0,3000723333772753.0,1040697509567996.4,2883377067961258.0
3qTQ4z7bj98HKDKte8bhFtU466gT8ju13Hot1Rmcn579,3.0,5777864847331508.0,2003757173246809.0,2883515490037789.5
AbTUBEwLNHWRuvy5a3CdQ1FzJnj4UnY2qF6n3Jdkzuft,6.0,2.3573652243783212e16,8173079646303299.0,2884304725262970.5
5DyZWuZ5xjriXgeZQLHCqhBgVyLNSCXZSUhmRz3AzRpJ,1.0,1909845507749980.0,662106918092243.1,2884497134168148.0
DLouvTA5mmBgot52p2H1H7GNn48Y2TNwPBD3ZsVS8GwE,4.0,8.46921362419605e16,2.9340628600583348e16,2886514034681474.0
5bQi9hec7r63R78jiAF4oLi1u3gq65oaC8cLjxyHtp8E,2.0,1966783687258983.5,680777560684709.2,2889025433330736.0
CZx32LprgXU1vvgJfm6X26x8LCub1tRQqHNeCC7eYf5N,1.0,1495665091183890.2,517650596555515.6,2889333270619513.5
4pPqGK6Y128pCL23tD28VP8NUrHHuUMJZ3Qtd9ZLYAFP,1.0,1903105714056943.0,658665880343669.0,2889333986852284.5
DLsQ5HUB9t7LcTm5ufvDfrPtEdnn1mF955esjPUFpYtp,3.0,6.820653322705718e16,2.360132001355403e16,2889945697439243.5
5hELr7NgnKeeuZMgaKECm2tiiSVNwoxLRVV9Eazed5pS,4.0,9718035681403728.0,3362400563364699.5,2890207605627762.0
BhGV1iBzdGbt2n6yje5L99qpA2rsN8DS6jRTrcmvaKo5,2.0,3959338436048213.0,1369756273148862.2,2890542291108690.5
5Kw4esUjpEoBGUM2qtXidxVp3p1c6BzD97HpMR37spAb,1.0,1514717525044368.5,523802920234355.0,2891769912941050.0
CUbCM5HjGZ27PaE1V6WXHQKyAjdQMD96kHacEqeRL49W,2.0,1841501432921539.0,636795838785350.6,2891823910837877.0
AR8rPQTbP9iccxyQGXE7fUdp5YgZREqBTuPZFgij62fU,1.0,1497386362843098.0,517739172546802.44,2892163549219829.5
65TBRYwD429k9PMC1kNhBfyiYNej51yEAqtYDSSiNdG3,4.0,9.439629800528714e16,3.263536921536973e16,2892453809311613.5
A718PvbkETAxjUoKxNEZwXyDTpSPfpN634xskZfAJa9i,1.0,1495046670883902.2,516812809382494.8,2892820463699872.5
25tfMFJaRHZqnvaQmeQcJr6VK6cA8bDt2FCBpKD9f4SX,1.0,1700106942335047.2,587508274558247.0,2893758294065515.5
AeuRtyWQxVA3XrnQkbGyWJQRUtrH57hxDNcTSprFwmvb,1.0,1603982261042730.5,554237492994072.2,2894034202518099.5
GYyztHbBiUijJTUCjkLcis9KKhnB2B1smmeT1iR3VERw,2.0,5048784852564842.0,1744516051715795.2,2894089078515028.5
G9WiHCVqCJJxDG5hY5Y1h5DXX4bWfPSrS6CgtiWNwUZ2,5.0,9637973092560264.0,3329685876230904.5,2894559261989643.0
D4uJ71iiTPAWRfZrVcbPcALHWtQriksaicSr8pzCY5VG,1.0,1546877651167020.0,534030443759534.56,2896609489670882.0
BkDJZfxk7RvreFHLyBBiD7b26LpB7dVKMjXUt9rDbnzR,1.0,1712644030056273.5,591180441073669.2,2896990345191164.0
3b2vT98ipEUVw12mtAHTBiMjqZ8d4jDXiPrXahuVBJra,1.0,2930684812174067.0,1010844437494994.8,2899244140311726.5
2gfaQvf8ux7DQKVV6PMKBYP2ZbLWqGCQKtCWMcTKeAGV,2.0,3048639525682801.5,1051414862083727.8,2899559094723951.0
ASLx8kE6kqiwTUwtxPez7YGsgWRxfZyMjFWmAzsrbDZS,1.0,1722470269488904.8,593992130527437.0,2899820016065587.0
joCK4fEjm3JykxD6PJGaSZ3THeB4Pijo6rSYqEJEWrD,2.0,3891342633846507.0,1341438078826874.8,2900873842234741.5
5vWAgXMEhCcK1VNTKFMPAjjTPWTzsCQKjxLNTSrNMxQ2,1.0,2726315020111229.5,939063935130163.2,2903226200177027.0
Je3bZ6vHEk1qCbqbh5UPF8JmWx2TX1iRST6hkmEbkQo,3.0,5919439493132979.0,2038728756990291.0,2903495363390888.0
DK774PZZQ1ALoNyaL1mL2v9X2XYsJGXYJdB5MumQG7yS,1.0,2021162207617533.0,695911628325935.8,2904337455144384.5
7fraN4VKCthMsAKPP7byRo6w2ukaUMh5oujRdPoDtc3A,2.0,3004489177275111.5,1034409136834339.4,2904546247986478.0
Ep1tKLomVunUhZUPbdFk6Gj7i3Rgu77WbZtuh7i2X9fx,1.0,2093338527119488.2,720479693588830.6,2905478871572655.5
ADCKhCwQZzZqSMAHPjkC61bGipTnJ19gmN1PP2i2Ud7r,1.0,6038809537933717.0,2078147226184194.8,2905862232399155.5
GBryhq2Qd9bWchGYRDKT9ALsjxheGkJHvnLCX4Sk3HtZ,2.0,3007338077002636.0,1034691216731787.9,2906507785483789.0
Cdpve8Rmt6w5qQRvbrYcDVXNi8nZJ1kWydQAoyLbcx1E,2.0,3007425356333018.0,1034691216731787.9,2906592138505222.5
8RNBZ6FvyvrQBbrtCDLyp7kEmF75DmDmYGozJAEpeLMG,1.0,1697570932485727.2,583972761182147.4,2906935126647519.5
HHyu3Lk7b8nFJZ721ZKdJM4y7rW6VAcBFJ7ymfiMWmP3,2.0,3007858237674848.0,1034029945777152.9,2908869564134539.0
6vj2je7QNiNdwVW3QPCgpU5Z5zVDWufJhZKi3UfnHKMs,1.0,1585000868559285.0,544721131499928.3,2909747349427903.5
7fVr32WwoGcLkjWgTuEbKAWCN6rttyCTKUmKj8ZQnozK,1.0,1504766967735837.0,517141755741241.9,2909776576789837.5
CsqCgJeAZ3pUViYqWuHhzp7kmSxxke7oVtAvCtqYkx7U,2.0,3865964105191970.0,1328309956270622.2,2910438250456312.0
5KbBYnvKZ7joZ3KbFSRoA8CpXXCwvdBYgYKjkH1X78Gn,1.0,1929192158407769.2,662772923713388.0,2910789034046352.0
5JNKxJfZoxdTBn7kPwukAoNeQjDWj5BJpehiQeXddJEh,2.0,3013000071412250.0,1034640916896930.4,2912121512117234.0
3Btim2829uaf5R2V89RTBefh7G2LkpvUoeA5Kfax7mMx,1.0,2809979784596556.0,964686751670456.0,2912841686413524.5
2eRSF1kh2uBHvizqsQyRAM9enagxM9FFpczS2vBnMN6M,2.0,3013892137906221.5,1034555684777780.6,2913223698107266.5
F7eZPQVd98nyCzGFYqGi1t2onTsW3i4xijGvRkj37hGY,5.0,2.97171900554326e17,1.0200273766547523e17,2913371810950026.0
E6786y9vCWkimYRQhLq9oR5aUgfXQ86pBwoaWfL9V1RD,3.0,1.442415479304038e16,4950550178471405.0,2913646821673903.0
gMQD3s91sakcWqrDkxC5c1W8kqXqsJU7hyMzascX9oU,1.0,2.1669393794114416e16,7435864723826920.0,2914172675126627.5
6HirTxVjdvhmBJ7BBfNaYqW4wPwnhim3YMkUt2UA2b3X,1.0,1940556252396821.2,665778619023016.4,2914716989927450.5
7qPvStiivoX3i2jsP9iaXXRcrwR516YwTFmaXwbhhJ1J,4.0,5059794962835616.0,1735878337329886.0,2914832712653440.5
6rEP4kdXb8u2Dg7JaCejdDGzJ6MaACEKE3pp3EkctxRt,1.0,1932131461956698.2,662772923713388.0,2915223891663136.5
HAp5zHRkPbhptJReX6u2UJ3F7g1d14wYHNfW9bKo3xe7,4.0,1.0647470735501024e17,3.6523059149327384e16,2915273524040800.5
4p5N5mUYp6M1yfteNjFtg4DkDoY7YMxuZhvLKiMF1qN4,1.0,2352062988731882.5,806738704242360.5,2915520200485231.0
4rrQmTnHjkF8QrNjVaTfCeRPwnry5bk9DC1LiaeMRTyX,1.0,1938893099042800.5,664895273718338.2,2916087955024554.5
73QgwUyGFqgYxN8ghcF485P4SMcjUacHPCvfWx9zDUpC,1.0,1483031679775724.2,508488640153361.25,2916548301508641.0
5dYULygwcb5WHURHWku24S7H2B3CXULq938GTgWs1tTk,2.0,2047604540029106.2,701856234332534.4,2917413053937433.5
6XD7c1Ktmxxse4ewHYU75UcYSj73CVUyJZbt83pGEuz8,1.0,7185649083209901.0,2462500342050883.5,2918029679226506.0
GgZ7TDgiFMNAxhu9NXs4hZS8ua8Jfe3Mwgf8fPcJWAE,1.0,1506251652793174.5,516185574478313.5,2918042904076655.0
B2SnenUGiMaFPx7mwu5KpJQYPPsXN1HVj5ggAQzmUorL,4.0,4868671384363838.0,1667372938147035.5,2919965457622474.5
6jtGAZyF1sXHg5dU24ztYZGFMTvULdmTKR6e9UJzVAoY,1.0,1513713238438780.5,517984555960730.94,2922313457070595.0
3GHmqSVZdqmGdwTuhLqQGD2XWq5wHFsKG52PvdxKWGtb,1.0,1799807897543963.8,615854063834721.0,2922458425194357.0
8nkinURT5ME9MbFbYWQquLYBj2aeVvspxEmDJehptUwo,1.0,1951603244051481.0,667787138806021.0,2922493008087691.5
2zKCpcPhFoh2brEKo2v2e21KyCNpS3B2YAX6psNnzoWs,2.0,4227464566761003.5,1446446269922990.2,2922655790723617.0
8qo4AepBVNg8fpXa8LNKskVs8qvPGAoeXCnZJ76PxMkN,4.0,1.908541093772645e17,6.528312641265929e16,2923482986566270.0
5Ued6hojSR4e6ve3gNK1sja7zXcA5qfXY1ta6bqeRMW2,1.0,1963410173046257.2,671196076957557.9,2925240835652874.0
2zMpimm46ybxSWpPC5LDC6r5S4Ea4pg79dmdZwyf9uRu,1.0,9.826783449845509e17,3.3586781949698694e17,2925788920344500.0
12LFqoSBroDeF3rWVsrRNa9QNH9vBhrqF9X7gRZLAbpJ,1.0,1737174134358433.0,593664952109561.4,2926186105791598.5
3E5dWKaQPQ4bKPKJ1Tdcmqj3dkR68dpUUqkNyaG7veu8,1.0,1779825798541531.8,608219612698612.5,2926288073225087.0
DmuGAoMrRNARFf672KxsZkuD1K9sByMFbbC9BLHW3Tqr,5.0,6388083590733450.0,2182802678724438.8,2926551104686405.0
Ayc1rpAWf5JDSas3KtQMrAPRQES8pwRNF4jEJD9CWX1M,1.0,1488343298313598.0,508406403585623.7,2927467647568560.5
8bh8dyaFerGMxkSMGak1hiQ9GjY5h8YnZhypUC6dN9Qh,4.0,3.360587460583813e16,1.1478354140345808e16,2927760739470065.0
5hiMBKsLiuRqEXmBGVnXYE16sNvnFg4R1Rg2ZBr8podZ,1.0,1956094551591410.8,667925789878826.9,2928610604998917.0
6TvqfUcrjGyjVSUF53hVuUux6cftZF2qCgkU9aZFACH1,2.0,4.2933302063397555e18,1.4658912760101286e18,2928818989922204.0
FMq4Urs3pwoTTtrGkm9mYL49F4hEz37iBqm7ApYjuEUF,2.0,3032432890608400.0,1035348188443201.6,2928901527483338.0
7TLFp7By4fSmz1Gta7K1rNaPMku275UkLJhdvKEubnME,1.0,1905872948265629.0,650557195578203.4,2929600903993881.5
78YVooaL9YKCaZfDfr355bTtzwyDr7RuiiBRQLANhdSt,1.0,2110486109427792.8,720334292934862.2,2929870381193469.0
72CNUJiLTQ85xvSnaWyM79FkjfqoPsJ9mQK4qQvnSE15,12.0,1.5036861535596126e16,5131977481560910.0,2930032641340158.5
Bh52tFTxmjHqt1R4RKJrwV4Em8tA72rBqrYnwWh1n6Zt,1.0,1746087931832988.2,595658695629094.5,2931356403668191.5
AtzVTodtQ8DGfyvzSNWdEi586cvnErzYb3jSCm2NWe2h,2.0,3008351336643712.5,1025604059249360.1,2933248274042056.0
CKNbxr8nFpMD81Wh6tLatxKfh8zEn6AjERbj9pvCScBA,1.0,3073356945904931.5,1047729457723372.4,2933349752886663.0
5jxqbMXWd9smxHo3StKMQ8Af7dHKdWRJqoyZwa6wpm5R,1.0,1908479908141723.5,650574603427660.0,2933529679896173.5
4svjMgf9NBNCWgXb9GngsrMK15aYX8j3qWMGtn6YV5td,1.0,1492964908932321.8,508680525478905.25,2934975557648381.5
42PJrzEo7MJo4nBPXmPnezyJ2JvUnHAj1fTFhHSMBgE2,1.0,1517785145745894.0,516886877753680.75,2936397132660785.5
73it2MzEqBKc8TeoKuB5jgsFJ5chNsLNQSqdCsTabdip,1.0,1518646374898281.2,517041244353487.7,2937186136470037.5
GDtjWqoa1CixK5s2CYPYC5Yv1VqF2gWGh1nN81o89gq2,2.0,4082756586372791.5,1389823658312093.2,2937607632418057.5
8En1JmDTV9pWTnagmBCiddWwKSw7NBcSE4vqiyzDRAQz,2.0,3932154890769279.0,1338274328633520.2,2938227840613447.0
GSywfxewn3e7pqFrG52PgNnxJ5rdBpqBkxZdSyGmzamB,4.0,5108484907779662.0,1738271206620230.0,2938830769516245.5
RE6Xtpn1Fue7XBtLVhnFEpsTwKvKnXHdCRNsp3ty6PF,2.0,4391837055928003.0,1494406623405300.8,2938850100865007.5
7yp9AU1oof7Hm2Q5pnX9myqSAEd7zL3quSMDBVECyDe4,1.0,1818713757004898.2,618382249403578.6,2941083381288876.5
3cKhtgV9zX79FUwWNaXVsb8iBsvrMPbHKae1Kz6EViLc,1.0,9.54026446320864e17,3.243072844800952e17,2941736100224473.0
4uomX73kmouNvV88Gyp8qahGj3KDfAo64MeTDeQiJ1PQ,2.0,4073156076836921.0,1384457992156596.8,2942058263892924.5
FA3Dm7VUe4adTpBmBVPpJbmhBxz3cBRs8T5Qn85t6WQX,2.0,4.095436407738221e16,1.3920022457602432e16,2942119109514435.0
MCV62cyvbjiFpEny13Kn72NpEwbtQkhuPQnfYCgNqRC,3.0,1.7437818285350214e17,5.925015601341562e16,2943083944184363.5
BE5ZwbQCLECH7PrRbuGFHmxjfw8mqFipCG9PvR5XUpuU,2.0,3959407422993454.0,1345146840050726.0,2943475987234333.0
Dn37inqjSBBxKmNsbmDZYpdxRxFQ8h2GLxmoDQiFhMSf,2.0,2.1719725682286307e17,7.373535776256357e16,2945632372494394.0
2xCJWWp6oVTqb2TuN9TbYBjkTxSSHyV4XARtLBEVGSbu,1.0,2257689827335228.0,765955379557808.8,2947547451965945.5
H3jmNLFoqM499MzwYQhtGQ5SA14fFFpQVK1kghLb7uMz,1.0,1.783230063382099e17,6.049483443039181e16,2947739389937445.0
FmuEpJSAGZz6dHKoW4pS1v9CRY8nvnhD2LaUwgW2nSbx,1.0,1479673774769004.0,501819926325489.75,2948615025321374.0
94VpjJyVhq5PRqvgNxmGhdFGLBMVckhS1v8Yegi32C5n,1.0,1525170773850327.0,516995557359158.5,2950065531783256.5
Ab3c3J1281NPGmPNBPr4f8ex1KpMGEQZByeMD6AkrU6W,1.0,1969887530744860.2,667569258550040.9,2950836194919239.0
GbTU5SvXZP8R4vVEWqBCGPFueoUyLhPoVYb6GSxnQYhW,1.0,1885319206959936.2,638757430352557.2,2951541723623236.5
AxiBi4airfVJXupjm2VdQjvBvFQBt5TQibfZ6JdkHwLK,1.0,1537017002121236.5,520663324980049.4,2952036236045877.0
Aa7eMeKzGJtsaazcFjEpYXrmX61Rp3uXWWKApvALJZ5W,3.0,6220867529929924.0,2107218593868833.5,2952170006486356.0
CHX2DPavifC2wGpniRSdW2jKz8HE2ECPzNcXNauxUs7X,1.0,1990197077912397.2,673813508713643.2,2953631905824835.0
4y7x4y1eiMToK7xJo1Q7VVoKdiEJnP5a4K1Uj6h1HGCX,1.0,1724930544637215.8,583972761182147.4,2953785962799712.5
7B2ARQ783EMvunVitHuJSSm5jkSJVTGuZW1W2fV3WjRK,1.0,1639536464443239.8,554998021809882.9,2954130285179413.5
8LARUqkripV85BR4Swm5e7JTt7AASC2Z3z5WZpCWG2Av,1.0,3.409862287070927e16,1.1536084570840418e16,2955822893055052.0
3k2SnT5aeRTSFyswd32kaiXuSY9PT495z4CaV5f4j9J1,1.0,1958169166814699.0,662170880174749.8,2957196133870957.5
Dz34JePJnEX3yvZ5uwGa35NEBL8uTckcfFfFsEMpP77W,4.0,7521711943662556.0,2543379981248381.5,2957368540728480.5
4WjMb8EQQkSbKCjSKbnHxDLQyr7vQJwa2iRY3p81hosK,1.0,1556183642709344.0,526078133115950.8,2958084635626456.5
76L7hqaQ2w8emKZMDC9RsCn9HvNEFXEpPJN8tZTTPpQ,1.0,1882356616689009.2,636312476456759.5,2958226793179851.0
8qAfCvuQcxXpF2KdGxZcUrNRqQM7UoShN3CGCFgbhpf6,1.0,4248766897995567.0,1435489985225070.0,2959802535528942.5
2XMFygupBWtBVnogc2Njmbu9vkGacKYRMccE3NVjfn61,12.0,1.647221225753101e16,5565256910743561.0,2959829621833252.5
5FWhA17Un2YkvBZEYhAn8pu5wwANiv6bgr6sCYKry7Gn,3.0,6605553488527913.0,2231492817530275.5,2960150011075844.5
CtYfKUpuCSADZXSQ3Xt56woVPrk4qBSsqxctQZ8TyUsP,1.0,1802424647041857.0,608766283350263.4,2960782645718247.5
9F5jGGLDUiXt1HLjUA2bqWxaPMY5QUuc1DpQraus6rWF,1.0,1925991741889282.2,650317108726642.4,2961619363913834.0
AamRg2frX9h7d4na1zKouJnyUjTaFFxGiaYYpvUDTk3D,1.0,1496431548256941.5,505092143909896.9,2962690206727684.5
5kiRye6vsj7nhg4toToQ5spM16sUWwMVeN3E4F2rZL1m,1.0,1947243979010020.5,657210044557441.6,2962894427946965.0
CakMkSKBAzgAEWfKZQyC87V6wgHzCMAnssxz2K8V1CtD,1.0,1733096079880248.5,584886502996127.2,2963132284643819.0
8Me56PEhobyzwKpQXuxasTUsArjEZutjLxW31R3NnTCm,1.0,2300982394755759.5,776517148014015.8,2963208733561963.5
EPFthVvcZTqqFya7b6gwmGQy3zb3CvZuV2Amd2KQwzGu,1.0,2075466587770182.8,700171672870533.6,2964225301005501.0
EDHktnH7GT8QLrnRVFsUB2af8wEhfVjLaVtBasMAXkkD,1.0,1956875184384769.0,660160643357183.6,2964240907233227.5
AX5ATLFc3vUQR3vBVaztmhTyvvhxczy4hVKYGLe86EB7,2.0,3981939338467571.5,1342907125673678.5,2965163608369420.5
4bmvpUxvemFsvcPTZ4eLeq7AvzoZNP8okgbtPb1g2KFf,1.0,2.1475355494905444e16,7238554531511967.0,2966801645468814.0
GK4Nmst5vGjcRCrWJMfYFQYg6uiHdna4rxDv8a5Y5dA6,6.0,9318197665067212.0,3138689961870703.0,2968817493370207.5
AvMw3Hgg5va3U4eqVAsqEHrf47KkZFKBAskZAPuH7gt1,1.0,1736104046811449.8,584694617213024.4,2969249238323203.0
61eEs9cmrK5hxzVbpiqBxbgcFss1WmQZ3FAUeEVjHYJu,1.0,1.434470794905294e17,4.829399216676061e16,2970288291661669.0
8KSPV25JUDr1D3QVEGSmn3Gy48fs4p2QpbR2uLEyFMXG,1.0,1558916581579406.2,524826901921083.2,2970344271364764.0
5ua91bh41VnarexSUmqQweCXDuzEohiZ6Eb445rEsVC,6.0,1.0711060158191674e16,3605943434246417.0,2970390510418561.5
F1hvapFdfyaajNiTKrDAsBGdreAnnEid6ZqUuLvCnMfp,6.0,5.206889600967525e16,1.7519746256292198e16,2972011994236204.0
Gr85YowJhJ7iC7JbQ3RX6BunjEjG1JhRBv6KqWG7fTCz,4.0,5.45446048317369e16,1.8346483123742004e16,2973027825760854.5
CtnbXc1gFvGn1t1oMD9RXXzT9XFSovfJj2NjnpeA8kgr,2.0,2717589984028511.0,914041704876824.9,2973157537045566.5
4jCS1PpmUaiY463nFvZmhAap3AkyUmY3YpDXPgXb3yg6,1.0,783482839375085.8,263451890830296.1,2973912378863017.5
5ANN5zSB5RqRqpzQv7vj9aPVAb9ovNEezRQqvEZLca9G,1.0,2559036000735903.0,860285450457192.5,2974635918085005.0
AixrXT2XWtsZJH72dkkR24xySedMxbJ1wD79KPGX3DKq,2.0,3099979698691583.5,1041959672055956.0,2975143646946354.0
Fs75v2VaNddR67NKr556YbH8GnTnviAPq6mCD5jBkZN8,1.0,2121519404274746.0,712934889612156.5,2975754778152144.0
2TU1PFqPm6zbyGPrGc8yAUeSUxTFhL9igtr3X6dqVQAC,2.0,2987314904823876.0,1003781036234376.5,2976062305411353.5
FYrUW7wxVvtAznfJ5mBgAcj8ZASHW8LkmgMut8GKbn8N,2.0,1802308595146837.8,605596910116109.8,2976086180494688.0
7rNXYk83Xc9nmBxWZ7PMtQaBAiedS91e2hooHtFkSeFr,1.0,1758355849692231.2,590776469897143.1,2976347128378977.5
6Qryea5Y7nGjVkWbPpikpkJRZ9A6vhtpuT8CgTHRYG1q,1.0,1758357481689736.5,590776469897143.1,2976349890840904.0
8HzVdtBmfLLoMCqDCPvrJdWJ9fifnt8bY5pJYnfWBqy7,1.0,2005677345526794.8,673759039161600.1,2976846660228236.0
A7g3w79kbpUt2JE2EZB2GwSy4qAP5MYTVQ8XESv9d4X3,4.0,5.6265162703941464e16,1.8889841929890076e16,2978593622581408.5
8A8db2RadYQ4MgecQ3usQwm5aocwZdB6zF4w9ADNRLkp,1.0,1543517074522139.8,518168593522024.06,2978793183953428.0
AvUxdw1DKTj2HJQsKyyvcK4UowLXdJr61MZtbMp6SybS,1.0,3081427144252655.5,1034222994237813.1,2979461065380355.0
3npzcg5aieHUToNWYE7P5kpqHLVBVqc5QkytAo2SMBY8,1.0,2070615895638497.0,694903824113707.0,2979715787691049.5
8zBcxGWd1xeT1UKoCMn632CF9vRLyVNcJ9WLi6m2DNt8,2.0,3964878862981590.5,1330253351315573.8,2980544164057519.5
7b6tHKjGNc6enJw5nuSHkx614UEPk6XzJMoqcxnGA6iV,1.0,1956830729354002.8,656180065540196.2,2982155100586686.5
FvZg2Rc8J5whcy72iWRxLy6cSRMTuCwqEmpv3mqsj5XA,1.0,1991320842593102.5,667453967748776.4,2983457944387586.0
U7whbepY1eHc9nMD86fxgcGNzTimRZQLrBzfTQWapZw,2.0,3231092662448798.5,1082959403487877.8,2983576902368128.5
9yhkehQMZerD2v8RZJWGuYiNo8jAxdQuSFy8x892vRjs,1.0,2.1120974347096646e17,7.076715928488284e16,2984572866924230.5
2kxWLJX5RNZQZbTCbLwenP4G7xfJ5iYXLu5pUQF4QfGh,1.0,1906031259418678.5,638486918034834.8,2985231499002598.0
